group_name,score
Salt Typhoon,1.0
Dragonfly,0.928739082573057
APT3,0.9239562119825098
FIN6,0.9054270893363644
Scattered Spider,0.8878555792763039
Indrik Spider,0.8453802460325393
APT33,0.7854965668291954
OilRig,0.783429687197776
Aquatic Panda,0.7693364580150491
BlackTech,0.7693364580150491
APT5,0.7693364580150491
GCMAN,0.7693364580150491
Fox Kitten,0.7684244276510799
menuPass,0.7684244276510799
RTM,0.7652183175251628
FIN10,0.7652183175251628
Leviathan,0.7652183175251628
Molerats,0.7652183175251628
Gorgon Group,0.7652183175251628
Storm-1811,0.7652183175251628
Naikon,0.7652183175251628
Putter Panda,0.7652183175251628
PROMETHIUM,0.7652183175251628
Patchwork,0.759033297403857
UNC3886,0.7569923554902095
FIN7,0.7538196644906888
ZIRCONIUM,0.7528742150003233
Wizard Spider,0.7527047015664168
TA2541,0.7490367939001416
LazyScripter,0.7490367939001416
TeamTNT,0.7479218309758695
LuminousMoth,0.7479218309758695
FIN13,0.7479218309758695
APT18,0.7479218309758695
Dark Caracal,0.7479218309758695
Moonstone Sleet,0.7479218309758695
Rocke,0.7479218309758695
APT37,0.7479218309758695
Windshift,0.7479218309758695
Higaisa,0.7479218309758695
APT19,0.7479218309758695
APT41,0.7479218309758695
APT39,0.7479218309758695
Magic Hound,0.7479218309758695
IndigoZebra,0.7426453929290965
Strider,0.7426453929290965
AppleJeus,0.7426453929290965
BlackOasis,0.7426453929290965
APT16,0.7426453929290965
TA578,0.7426453929290965
Moafee,0.7426453929290965
Ferocious Kitten,0.7426453929290965
PittyTiger,0.7426453929290965
APT17,0.7426453929290965
Water Galura,0.7426453929290965
APT12,0.7426453929290965
Malteiro,0.7426453929290965
Equation,0.7426453929290965
Suckfly,0.7426453929290965
Play,0.7426453929290965
HEXANE,0.7426453929290965
Cinnamon Tempest,0.7426453929290965
Aoqin Dragon,0.7426453929290965
admin@338,0.7426453929290965
Velvet Ant,0.7426453929290965
Elderwood,0.7426453929290965
TA577,0.7426453929290965
Scarlet Mimic,0.7426453929290965
APT-C-36,0.7426453929290965
DarkHydrus,0.7426453929290965
Axiom,0.7426453929290965
Mustard Tempest,0.7426453929290965
APT30,0.7426453929290965
Blue Mockingbird,0.7426453929290965
Windigo,0.7426453929290965
CURIUM,0.7426453929290965
INC Ransom,0.7426453929290965
GALLIUM,0.7426453929290965
DarkVishnya,0.7426453929290965
Moses Staff,0.7426453929290965
Gallmaker,0.7426453929290965
CopyKittens,0.7426453929290965
The White Company,0.7426453929290965
Poseidon Group,0.7426453929290965
Star Blizzard,0.7426453929290965
Thrip,0.7426453929290965
Lotus Blossom,0.7426453929290965
Evilnum,0.7426453929290965
Machete,0.7426453929290965
GOLD SOUTHFIELD,0.7426453929290965
Volatile Cedar,0.7426453929290965
TA459,0.7426453929290965
Group5,0.7426453929290965
Storm-0501,0.7426453929290965
Akira,0.7426453929290965
Winnti Group,0.7426453929290965
BackdoorDiplomacy,0.7426453929290965
Ajax Security Team,0.7426453929290965
ToddyCat,0.7426453929290965
EXOTIC LILY,0.7426453929290965
Andariel,0.7426453929290965
POLONIUM,0.7426453929290965
Transparent Tribe,0.7426453929290965
Leafminer,0.7426453929290965
Cleaver,0.7426453929290965
Silent Librarian,0.7426453929290965
Carbanak,0.7426453929290965
Deep Panda,0.7426453929290965
Mofang,0.7426453929290965
Nomadic Octopus,0.7426453929290965
RedCurl,0.742226930021353
BRONZE BUTLER,0.742226930021353
Tropic Trooper,0.7417368108545637
Ke3chang,0.7417368108545637
Ember Bear,0.741243243398338
Sowbug,0.73695049197458
APT29,0.7366926913753019
MuddyWater,0.7365231779413954
Agrius,0.7364603728077908
FIN5,0.7364603728077908
APT1,0.7364603728077908
Turla,0.7355777284510299
BlackByte,0.7355777284510299
Cobalt Group,0.7355777284510299
Darkhotel,0.7320908579471803
Kimsuky,0.7317403073508482
Inception,0.7317403073508482
Lazarus Group,0.7317403073508482
Earth Lusca,0.7312467398946224
Volt Typhoon,0.7303012904042568
LAPSUS$,0.7303012904042568
Tonto Team,0.7303012904042568
Whitefly,0.7303012904042568
MoustachedBouncer,0.7303012904042568
PLATINUM,0.7303012904042568
APT28,0.7298828274965133
Threat Group-3390,0.7293927083297241
SideCopy,0.7264638693040751
Gamaredon Group,0.7260454063963316
Sidewinder,0.7255552872295424
Confucius,0.7255552872295424
Daggerfly,0.7253489063798031
APT42,0.7253489063798031
WIRTE,0.7253489063798031
Orangeworm,0.7253489063798031
SilverTerrier,0.7253489063798031
Rancor,0.7253489063798031
TA505,0.7253489063798031
FIN4,0.7253489063798031
Sea Turtle,0.7253489063798031
RedEcho,0.7253489063798031
Stealth Falcon,0.7253489063798031
Metador,0.7253489063798031
Chimera,0.7196540054252866
Winter Vivern,0.7191638862584974
BITTER,0.7130048038549635
FIN8,0.7130048038549635
Mustang Panda,0.7102691029170847
Sandworm Team,0.7100627220673454
Saint Bear,0.7095179333511139
APT38,0.7091673827547817
TA551,0.7091673827547817
HAFNIUM,0.7068197837336577
APT32,0.7041100205135509
Threat Group-1314,0.6941639744688964
Contagious Interview,0.6842790474145423
Medusa Group,0.6768674879196032
Silence,0.6415458629520548
